datetime,price
2025-06-30 22:00:00+00:00,111.28
2025-06-30 22:15:00+00:00,107.3075
2025-06-30 22:30:00+00:00,103.335
2025-06-30 22:45:00+00:00,99.3625
2025-06-30 23:00:00+00:00,95.39
2025-06-30 23:15:00+00:00,93.8175
2025-06-30 23:30:00+00:00,92.245
2025-06-30 23:45:00+00:00,90.6725
2025-07-01 00:00:00+00:00,89.1
2025-07-01 00:15:00+00:00,88.84
2025-07-01 00:30:00+00:00,88.58
2025-07-01 00:45:00+00:00,88.32
2025-07-01 01:00:00+00:00,88.06
2025-07-01 01:15:00+00:00,88.5475
2025-07-01 01:30:00+00:00,89.035
2025-07-01 01:45:00+00:00,89.52250000000001
2025-07-01 02:00:00+00:00,90.01
2025-07-01 02:15:00+00:00,91.6625
2025-07-01 02:30:00+00:00,93.315
2025-07-01 02:45:00+00:00,94.9675
2025-07-01 03:00:00+00:00,96.62
2025-07-01 03:15:00+00:00,101.2075
2025-07-01 03:30:00+00:00,105.795
2025-07-01 03:45:00+00:00,110.3825
2025-07-01 04:00:00+00:00,114.97
2025-07-01 04:15:00+00:00,116.2525
2025-07-01 04:30:00+00:00,117.535
2025-07-01 04:45:00+00:00,118.8175
2025-07-01 05:00:00+00:00,120.1
2025-07-01 05:15:00+00:00,118.645
2025-07-01 05:30:00+00:00,117.19
2025-07-01 05:45:00+00:00,115.735
2025-07-01 06:00:00+00:00,114.28
2025-07-01 06:15:00+00:00,108.635
2025-07-01 06:30:00+00:00,102.99
2025-07-01 06:45:00+00:00,97.345
2025-07-01 07:00:00+00:00,91.7
2025-07-01 07:15:00+00:00,91.3025
2025-07-01 07:30:00+00:00,90.905
2025-07-01 07:45:00+00:00,90.5075
2025-07-01 08:00:00+00:00,90.11
2025-07-01 08:15:00+00:00,86.03
2025-07-01 08:30:00+00:00,81.95
2025-07-01 08:45:00+00:00,77.87
2025-07-01 09:00:00+00:00,73.79
2025-07-01 09:15:00+00:00,65.4175
2025-07-01 09:30:00+00:00,57.045
2025-07-01 09:45:00+00:00,48.6725
2025-07-01 10:00:00+00:00,40.3
2025-07-01 10:15:00+00:00,40.8425
2025-07-01 10:30:00+00:00,41.385
2025-07-01 10:45:00+00:00,41.9275
2025-07-01 11:00:00+00:00,42.47
2025-07-01 11:15:00+00:00,43.7375
2025-07-01 11:30:00+00:00,45.005
2025-07-01 11:45:00+00:00,46.2725
2025-07-01 12:00:00+00:00,47.54
2025-07-01 12:15:00+00:00,55.1925
2025-07-01 12:30:00+00:00,62.845
2025-07-01 12:45:00+00:00,70.4975
2025-07-01 13:00:00+00:00,78.15
2025-07-01 13:15:00+00:00,81.3125
2025-07-01 13:30:00+00:00,84.475
2025-07-01 13:45:00+00:00,87.6375
2025-07-01 14:00:00+00:00,90.8
2025-07-01 14:15:00+00:00,93.6625
2025-07-01 14:30:00+00:00,96.525
2025-07-01 14:45:00+00:00,99.3875
2025-07-01 15:00:00+00:00,102.25
2025-07-01 15:15:00+00:00,114.7975
2025-07-01 15:30:00+00:00,127.345
2025-07-01 15:45:00+00:00,139.89249999999998
2025-07-01 16:00:00+00:00,152.44
2025-07-01 16:15:00+00:00,194.33
2025-07-01 16:30:00+00:00,236.22
2025-07-01 16:45:00+00:00,278.11
2025-07-01 17:00:00+00:00,320.0
2025-07-01 17:15:00+00:00,369.3925
2025-07-01 17:30:00+00:00,418.785
2025-07-01 17:45:00+00:00,468.1775
2025-07-01 18:00:00+00:00,517.57
2025-07-01 18:15:00+00:00,505.7175
2025-07-01 18:30:00+00:00,493.865
2025-07-01 18:45:00+00:00,482.0125000000001
2025-07-01 19:00:00+00:00,470.16
2025-07-01 19:15:00+00:00,422.165
2025-07-01 19:30:00+00:00,374.17
2025-07-01 19:45:00+00:00,326.175
2025-07-01 20:00:00+00:00,278.18
2025-07-01 20:15:00+00:00,248.9725
2025-07-01 20:30:00+00:00,219.765
2025-07-01 20:45:00+00:00,190.5575
2025-07-01 21:00:00+00:00,161.35
2025-07-01 21:15:00+00:00,150.835
2025-07-01 21:30:00+00:00,140.32
2025-07-01 21:45:00+00:00,129.805
