,datetime,price,inflow,outflow,charge
82,2025-01-01 19:30:00+00:00,75.225,0.0,0.0,3.8
83,2025-01-01 19:45:00+00:00,72.0925,0.0,0.0,3.8
84,2025-01-01 20:00:00+00:00,68.96,0.0,0.0,3.8
85,2025-01-01 20:15:00+00:00,63.31249999999999,0.0,0.0,3.8
86,2025-01-01 20:30:00+00:00,57.66499999999999,0.0,0.0,3.8
87,2025-01-01 20:45:00+00:00,52.0175,0.0,0.0,3.8
88,2025-01-01 21:00:00+00:00,46.37,0.0,0.0,3.8
89,2025-01-01 21:15:00+00:00,44.2775,0.0,0.0,3.8
90,2025-01-01 21:30:00+00:00,42.185,0.0,0.0,3.8
91,2025-01-01 21:45:00+00:00,40.0925,0.0,0.0,3.8
92,2025-01-01 22:00:00+00:00,38.0,0.0,0.0,3.8
93,2025-01-01 22:15:00+00:00,53.985,0.0,0.0,3.8
94,2025-01-01 22:30:00+00:00,69.97,0.0,0.0,3.8
95,2025-01-01 22:45:00+00:00,85.955,0.0,0.0,3.8
96,2025-01-01 23:00:00+00:00,101.94,0.0,0.0,3.8
97,2025-01-01 23:15:00+00:00,113.1925,0.0,0.0,3.8
98,2025-01-01 23:30:00+00:00,124.445,0.0,0.0,3.8
99,2025-01-01 23:45:00+00:00,135.6975,0.0,0.0,3.8
100,2025-01-02 00:00:00+00:00,146.95,0.0,0.0,3.8
101,2025-01-02 00:15:00+00:00,147.3225,0.0,0.0,3.8
102,2025-01-02 00:30:00+00:00,147.695,0.0,0.0,3.8
103,2025-01-02 00:45:00+00:00,148.0675,0.0,0.0,3.8
104,2025-01-02 01:00:00+00:00,148.44,0.0,-0.0,3.8
105,2025-01-02 01:15:00+00:00,145.82999999999998,0.0,0.0,3.8
106,2025-01-02 01:30:00+00:00,143.22,0.0,0.0,3.8
107,2025-01-02 01:45:00+00:00,140.61,0.0,0.0,3.8
108,2025-01-02 02:00:00+00:00,138.0,0.0,0.0,3.8
109,2025-01-02 02:15:00+00:00,128.525,0.0,0.0,3.8
110,2025-01-02 02:30:00+00:00,119.05,0.0,0.0,3.8
111,2025-01-02 02:45:00+00:00,109.575,0.0,0.0,3.8
112,2025-01-02 03:00:00+00:00,100.1,0.0,0.0,3.8
113,2025-01-02 03:15:00+00:00,101.9425,0.0,0.0,3.8
114,2025-01-02 03:30:00+00:00,103.785,0.0,0.0,3.8
115,2025-01-02 03:45:00+00:00,105.6275,0.0,0.0,3.8
116,2025-01-02 04:00:00+00:00,107.47,0.0,0.0,3.8
117,2025-01-02 04:15:00+00:00,119.2725,0.0,0.0,3.8
118,2025-01-02 04:30:00+00:00,131.075,0.0,0.0,3.8
119,2025-01-02 04:45:00+00:00,142.8775,0.0,0.0,3.8
120,2025-01-02 05:00:00+00:00,154.68,0.0,0.0,3.8
121,2025-01-02 05:15:00+00:00,159.685,0.0,0.0,3.8
122,2025-01-02 05:30:00+00:00,164.69,0.0,0.0,3.8
123,2025-01-02 05:45:00+00:00,169.695,0.0,0.0,3.8
124,2025-01-02 06:00:00+00:00,174.7,0.0,2.1320071635561044,3.266998209110974
125,2025-01-02 06:15:00+00:00,174.7925,0.0,2.1320071635561044,2.733996418221948
126,2025-01-02 06:30:00+00:00,174.885,0.0,2.1320071635561044,2.200994627332922
127,2025-01-02 06:45:00+00:00,174.9775,0.0,2.1320071635561044,1.667992836443896
128,2025-01-02 07:00:00+00:00,175.07,0.0,2.1320071635561044,1.13499104555487
129,2025-01-02 07:15:00+00:00,172.64499999999998,0.0,2.1320071635561044,0.6019892546658439
130,2025-01-02 07:30:00+00:00,170.22,0.0,1.6079570186633754,0.2
131,2025-01-02 07:45:00+00:00,167.79500000000002,0.0,0.0,0.2
132,2025-01-02 08:00:00+00:00,165.37,0.0,0.0,0.2
133,2025-01-02 08:15:00+00:00,158.0275,0.0,0.0,0.2
134,2025-01-02 08:30:00+00:00,150.685,0.0,0.0,0.2
135,2025-01-02 08:45:00+00:00,143.3425,0.0,0.0,0.2
136,2025-01-02 09:00:00+00:00,136.0,0.0,0.0,0.2
137,2025-01-02 09:15:00+00:00,129.98250000000002,0.0,0.0,0.2
138,2025-01-02 09:30:00+00:00,123.965,0.0,0.0,0.2
139,2025-01-02 09:45:00+00:00,117.9475,0.0,0.0,0.2
140,2025-01-02 10:00:00+00:00,111.93,0.0,0.0,0.2
141,2025-01-02 10:15:00+00:00,109.3275,0.0,0.0,0.2
142,2025-01-02 10:30:00+00:00,106.725,0.0,0.0,0.2
143,2025-01-02 10:45:00+00:00,104.1225,0.0,0.0,0.2
144,2025-01-02 11:00:00+00:00,101.52,0.0,0.0,0.2
145,2025-01-02 11:15:00+00:00,102.54,0.0,0.0,0.2
146,2025-01-02 11:30:00+00:00,103.56,0.0,0.0,0.2
147,2025-01-02 11:45:00+00:00,104.58,0.0,0.0,0.2
148,2025-01-02 12:00:00+00:00,105.6,0.0,0.0,0.2
149,2025-01-02 12:15:00+00:00,108.9375,0.0,0.0,0.2
150,2025-01-02 12:30:00+00:00,112.275,0.0,0.0,0.2
151,2025-01-02 12:45:00+00:00,115.6125,0.0,0.0,0.2
152,2025-01-02 13:00:00+00:00,118.95,0.0,0.0,0.2
153,2025-01-02 13:15:00+00:00,121.74,0.0,0.0,0.2
154,2025-01-02 13:30:00+00:00,124.53,0.0,0.0,0.2
155,2025-01-02 13:45:00+00:00,127.32,0.0,0.0,0.2
156,2025-01-02 14:00:00+00:00,130.11,0.0,0.0,0.2
157,2025-01-02 14:15:00+00:00,132.28500000000005,0.0,0.0,0.2
158,2025-01-02 14:30:00+00:00,134.46,0.0,0.0,0.2
159,2025-01-02 14:45:00+00:00,136.635,0.0,0.0,0.2
160,2025-01-02 15:00:00+00:00,138.81,0.0,0.0,0.2
161,2025-01-02 15:15:00+00:00,142.35750000000002,0.0,0.0,0.2
162,2025-01-02 15:30:00+00:00,145.905,0.0,0.0,0.2
163,2025-01-02 15:45:00+00:00,149.4525,0.0,0.0,0.2
164,2025-01-02 16:00:00+00:00,153.0,0.0,0.0,0.2
165,2025-01-02 16:15:00+00:00,152.9975,0.0,0.0,0.2
166,2025-01-02 16:30:00+00:00,152.995,0.0,0.0,0.2
167,2025-01-02 16:45:00+00:00,152.9925,0.0,0.0,0.2
168,2025-01-02 17:00:00+00:00,152.99,0.0,0.0,0.2
169,2025-01-02 17:15:00+00:00,146.7425,0.0,0.0,0.2
170,2025-01-02 17:30:00+00:00,140.495,0.0,0.0,0.2
171,2025-01-02 17:45:00+00:00,134.2475,0.0,0.0,0.2
172,2025-01-02 18:00:00+00:00,128.0,0.0,0.0,0.2
173,2025-01-02 18:15:00+00:00,128.2925,0.0,0.0,0.2
174,2025-01-02 18:30:00+00:00,128.58499999999998,0.0,0.0,0.2
175,2025-01-02 18:45:00+00:00,128.8775,0.0,0.0,0.2
176,2025-01-02 19:00:00+00:00,129.17,0.0,0.0,0.2
177,2025-01-02 19:15:00+00:00,126.8775,0.0,0.0,0.2
178,2025-01-02 19:30:00+00:00,124.585,0.0,0.0,0.2
179,2025-01-02 19:45:00+00:00,122.2925,0.0,0.0,0.2
180,2025-01-02 20:00:00+00:00,120.0,0.0,0.0,0.2
181,2025-01-02 20:15:00+00:00,119.975,0.0,0.0,0.2
182,2025-01-02 20:30:00+00:00,119.95,0.0,0.0,0.2
183,2025-01-02 20:45:00+00:00,119.925,0.0,0.0,0.2
184,2025-01-02 21:00:00+00:00,119.9,0.0,0.0,0.2
185,2025-01-02 21:15:00+00:00,118.9425,0.0,0.0,0.2
186,2025-01-02 21:30:00+00:00,117.985,0.0,0.0,0.2
187,2025-01-02 21:45:00+00:00,117.0275,0.0,0.0,0.2
188,2025-01-02 22:00:00+00:00,116.07,0.0,0.0,0.2
189,2025-01-02 22:15:00+00:00,115.6325,0.0,0.0,0.2
190,2025-01-02 22:30:00+00:00,115.195,0.0,0.0,0.2
191,2025-01-02 22:45:00+00:00,114.7575,0.0,0.0,0.2
192,2025-01-02 23:00:00+00:00,114.32,0.0,0.0,0.2
193,2025-01-02 23:15:00+00:00,114.49,0.0,0.0,0.2
194,2025-01-02 23:30:00+00:00,114.66,0.0,0.0,0.2
195,2025-01-02 23:45:00+00:00,114.83,0.0,0.0,0.2
196,2025-01-03 00:00:00+00:00,115.0,0.0,0.0,0.2
197,2025-01-03 00:15:00+00:00,112.0,0.0,0.0,0.2
198,2025-01-03 00:30:00+00:00,109.0,0.0,0.0,0.2
199,2025-01-03 00:45:00+00:00,106.0,0.0,0.0,0.2
200,2025-01-03 01:00:00+00:00,103.0,0.0,0.0,0.2
201,2025-01-03 01:15:00+00:00,101.75,0.0,0.0,0.2
202,2025-01-03 01:30:00+00:00,100.5,0.0,0.0,0.2
203,2025-01-03 01:45:00+00:00,99.25,0.0,0.0,0.2
204,2025-01-03 02:00:00+00:00,98.0,0.0,0.0,0.2
205,2025-01-03 02:15:00+00:00,93.0375,0.0,0.0,0.2
206,2025-01-03 02:30:00+00:00,88.075,0.0,0.0,0.2
207,2025-01-03 02:45:00+00:00,83.11250000000001,0.0,0.0,0.2
208,2025-01-03 03:00:00+00:00,78.15,0.0,0.0,0.2
209,2025-01-03 03:15:00+00:00,76.36250000000001,0.0,0.0,0.2
210,2025-01-03 03:30:00+00:00,74.575,0.0,0.0,0.2
211,2025-01-03 03:45:00+00:00,72.7875,0.0,0.0,0.2
212,2025-01-03 04:00:00+00:00,71.0,0.0,0.0,0.2
213,2025-01-03 04:15:00+00:00,70.49,0.8181818181818179,0.0,0.39188064472004935
214,2025-01-03 04:30:00+00:00,69.97999999999999,2.0,0.0,0.8609222207023923
215,2025-01-03 04:45:00+00:00,69.47,2.0,0.0,1.3299637966847353
216,2025-01-03 05:00:00+00:00,68.96,2.0,0.0,1.7990053726670783
217,2025-01-03 05:15:00+00:00,73.22,0.0,0.0,1.7990053726670783
218,2025-01-03 05:30:00+00:00,77.47999999999999,0.0,0.0,1.7990053726670783
219,2025-01-03 05:45:00+00:00,81.74,0.0,0.0,1.7990053726670783
220,2025-01-03 06:00:00+00:00,86.0,0.0,0.0,1.7990053726670783
221,2025-01-03 06:15:00+00:00,92.66,0.0,0.0,1.7990053726670783
222,2025-01-03 06:30:00+00:00,99.32,0.0,0.0,1.7990053726670783
223,2025-01-03 06:45:00+00:00,105.98,0.0,0.0,1.7990053726670783
224,2025-01-03 07:00:00+00:00,112.64,0.0,0.0,1.7990053726670783
225,2025-01-03 07:15:00+00:00,118.1075,0.0,0.0,1.7990053726670783
226,2025-01-03 07:30:00+00:00,123.575,0.0,0.0,1.7990053726670783
227,2025-01-03 07:45:00+00:00,129.0425,0.0,0.0,1.7990053726670783
228,2025-01-03 08:00:00+00:00,134.51,0.0,0.0,1.7990053726670783
229,2025-01-03 08:15:00+00:00,125.8825,0.0,0.0,1.7990053726670783
230,2025-01-03 08:30:00+00:00,117.255,0.0,0.0,1.7990053726670783
231,2025-01-03 08:45:00+00:00,108.6275,0.0,0.0,1.7990053726670783
232,2025-01-03 09:00:00+00:00,100.0,0.0,0.0,1.7990053726670783
233,2025-01-03 09:15:00+00:00,96.65,0.0,0.0,1.7990053726670783
234,2025-01-03 09:30:00+00:00,93.3,0.0,0.0,1.7990053726670783
235,2025-01-03 09:45:00+00:00,89.94999999999999,0.0,0.0,1.7990053726670783
236,2025-01-03 10:00:00+00:00,86.6,0.0,0.0,1.7990053726670783
237,2025-01-03 10:15:00+00:00,85.89999999999999,0.0,0.0,1.7990053726670783
238,2025-01-03 10:30:00+00:00,85.19999999999999,0.0,0.0,1.7990053726670783
239,2025-01-03 10:45:00+00:00,84.5,0.0,0.0,1.7990053726670783
240,2025-01-03 11:00:00+00:00,83.8,0.0,0.0,1.7990053726670783
241,2025-01-03 11:15:00+00:00,87.15,0.0,0.0,1.7990053726670783
242,2025-01-03 11:30:00+00:00,90.5,0.0,0.0,1.7990053726670783
243,2025-01-03 11:45:00+00:00,93.85,0.0,0.0,1.7990053726670783
244,2025-01-03 12:00:00+00:00,97.2,0.0,0.0,1.7990053726670783
245,2025-01-03 12:15:00+00:00,102.1625,0.0,0.0,1.7990053726670783
246,2025-01-03 12:30:00+00:00,107.125,0.0,0.0,1.7990053726670783
247,2025-01-03 12:45:00+00:00,112.0875,0.0,0.0,1.7990053726670783
248,2025-01-03 13:00:00+00:00,117.05,0.0,0.0,1.7990053726670783
249,2025-01-03 13:15:00+00:00,125.285,0.0,0.0,1.7990053726670783
250,2025-01-03 13:30:00+00:00,133.52,0.0,0.0,1.7990053726670783
251,2025-01-03 13:45:00+00:00,141.755,0.0,0.0,1.7990053726670783
252,2025-01-03 14:00:00+00:00,149.99,0.0,0.0,1.7990053726670783
253,2025-01-03 14:15:00+00:00,143.9425,0.0,0.0,1.7990053726670783
254,2025-01-03 14:30:00+00:00,137.895,0.0,0.0,1.7990053726670783
255,2025-01-03 14:45:00+00:00,131.8475,0.0,0.0,1.7990053726670783
256,2025-01-03 15:00:00+00:00,125.8,0.0,0.0,1.7990053726670783
257,2025-01-03 15:15:00+00:00,131.8325,0.0,0.0,1.7990053726670783
258,2025-01-03 15:30:00+00:00,137.865,0.0,0.0,1.7990053726670783
259,2025-01-03 15:45:00+00:00,143.8975,0.0,0.0,1.7990053726670783
260,2025-01-03 16:00:00+00:00,149.93,0.0,0.0,1.7990053726670783
261,2025-01-03 16:15:00+00:00,145.7475,0.0,0.0,1.7990053726670783
262,2025-01-03 16:30:00+00:00,141.565,0.0,0.0,1.7990053726670783
263,2025-01-03 16:45:00+00:00,137.3825,0.0,0.0,1.7990053726670783
264,2025-01-03 17:00:00+00:00,133.2,0.0,0.0,1.7990053726670783
265,2025-01-03 17:15:00+00:00,130.975,0.0,0.0,1.7990053726670783
266,2025-01-03 17:30:00+00:00,128.75,0.0,0.0,1.7990053726670783
267,2025-01-03 17:45:00+00:00,126.525,0.0,0.0,1.7990053726670783
268,2025-01-03 18:00:00+00:00,124.3,0.0,0.0,1.7990053726670783
269,2025-01-03 18:15:00+00:00,124.475,0.0,0.0,1.7990053726670783
270,2025-01-03 18:30:00+00:00,124.65,0.0,0.0,1.7990053726670783
271,2025-01-03 18:45:00+00:00,124.825,0.0,0.0,1.7990053726670783
272,2025-01-03 19:00:00+00:00,125.0,0.0,0.0,1.7990053726670783
273,2025-01-03 19:15:00+00:00,132.55,0.0,0.0,1.7990053726670783
274,2025-01-03 19:30:00+00:00,140.1,0.0,0.0,1.7990053726670783
275,2025-01-03 19:45:00+00:00,147.64999999999998,0.0,0.0,1.7990053726670783
276,2025-01-03 20:00:00+00:00,155.2,0.0,0.0,1.7990053726670783
277,2025-01-03 20:15:00+00:00,149.7,0.0,0.0,1.7990053726670783
278,2025-01-03 20:30:00+00:00,144.2,0.0,0.0,1.7990053726670783
279,2025-01-03 20:45:00+00:00,138.7,0.0,0.0,1.7990053726670783
280,2025-01-03 21:00:00+00:00,133.2,0.0,0.0,1.7990053726670783
281,2025-01-03 21:15:00+00:00,148.075,0.0,0.0,1.7990053726670783
282,2025-01-03 21:30:00+00:00,162.95,0.0,0.0,1.7990053726670783
283,2025-01-03 21:45:00+00:00,177.825,0.0,2.1320071635561044,1.2660035817780522
284,2025-01-03 22:00:00+00:00,192.7,0.0,2.1320071635561044,0.7330017908890261
285,2025-01-03 22:15:00+00:00,178.625,0.0,2.1320071635561044,0.2
286,2025-01-03 22:30:00+00:00,164.55,0.0,0.0,0.2
287,2025-01-03 22:45:00+00:00,150.475,0.0,-0.0,0.2
288,2025-01-03 23:00:00+00:00,136.4,0.0,0.0,0.2
289,2025-01-03 23:15:00+00:00,134.8975,0.0,0.0,0.2
290,2025-01-03 23:30:00+00:00,133.39499999999998,0.0,0.0,0.2
291,2025-01-03 23:45:00+00:00,131.89249999999998,0.0,0.0,0.2
292,2025-01-04 00:00:00+00:00,130.39,0.0,0.0,0.2
293,2025-01-04 00:15:00+00:00,124.4675,0.0,0.0,0.2
294,2025-01-04 00:30:00+00:00,118.545,0.0,0.0,0.2
295,2025-01-04 00:45:00+00:00,112.6225,0.0,0.0,0.2
296,2025-01-04 01:00:00+00:00,106.7,0.0,0.0,0.2
297,2025-01-04 01:15:00+00:00,104.775,0.0,0.0,0.2
298,2025-01-04 01:30:00+00:00,102.85,0.0,0.0,0.2
299,2025-01-04 01:45:00+00:00,100.925,0.0,0.0,0.2
300,2025-01-04 02:00:00+00:00,99.0,0.0,0.0,0.2
301,2025-01-04 02:15:00+00:00,98.2725,0.0,0.0,0.2
302,2025-01-04 02:30:00+00:00,97.545,0.0,0.0,0.2
303,2025-01-04 02:45:00+00:00,96.8175,0.0,0.0,0.2
304,2025-01-04 03:00:00+00:00,96.09,0.0,0.0,0.2
305,2025-01-04 03:15:00+00:00,97.6225,0.0,0.0,0.2
306,2025-01-04 03:30:00+00:00,99.155,0.0,0.0,0.2
307,2025-01-04 03:45:00+00:00,100.6875,0.0,0.0,0.2
308,2025-01-04 04:00:00+00:00,102.22,0.0,0.0,0.2
309,2025-01-04 04:15:00+00:00,104.34,0.0,0.0,0.2
310,2025-01-04 04:30:00+00:00,106.46,0.0,0.0,0.2
311,2025-01-04 04:45:00+00:00,108.58,0.0,0.0,0.2
312,2025-01-04 05:00:00+00:00,110.7,0.0,0.0,0.2
313,2025-01-04 05:15:00+00:00,113.03,0.0,0.0,0.2
314,2025-01-04 05:30:00+00:00,115.36,0.0,0.0,0.2
315,2025-01-04 05:45:00+00:00,117.69,0.0,0.0,0.2
316,2025-01-04 06:00:00+00:00,120.02,0.0,0.0,0.2
317,2025-01-04 06:15:00+00:00,122.1125,0.0,0.0,0.2
318,2025-01-04 06:30:00+00:00,124.20499999999998,0.0,0.0,0.2
319,2025-01-04 06:45:00+00:00,126.2975,0.0,0.0,0.2
320,2025-01-04 07:00:00+00:00,128.39,0.0,0.0,0.2
321,2025-01-04 07:15:00+00:00,128.98,0.0,0.0,0.2
322,2025-01-04 07:30:00+00:00,129.57,0.0,0.0,0.2
323,2025-01-04 07:45:00+00:00,130.16,0.0,0.0,0.2
324,2025-01-04 08:00:00+00:00,130.75,0.0,0.0,0.2
325,2025-01-04 08:15:00+00:00,130.6475,0.0,0.0,0.2
326,2025-01-04 08:30:00+00:00,130.54500000000002,0.0,0.0,0.2
327,2025-01-04 08:45:00+00:00,130.4425,0.0,0.0,0.2
328,2025-01-04 09:00:00+00:00,130.34,0.0,0.0,0.2
329,2025-01-04 09:15:00+00:00,129.8275,0.0,0.0,0.2
330,2025-01-04 09:30:00+00:00,129.315,0.0,0.0,0.2
331,2025-01-04 09:45:00+00:00,128.8025,0.0,0.0,0.2
332,2025-01-04 10:00:00+00:00,128.29,0.0,0.0,0.2
333,2025-01-04 10:15:00+00:00,128.725,0.0,0.0,0.2
334,2025-01-04 10:30:00+00:00,129.16,0.0,0.0,0.2
335,2025-01-04 10:45:00+00:00,129.595,0.0,0.0,0.2
336,2025-01-04 11:00:00+00:00,130.03,0.0,0.0,0.2
337,2025-01-04 11:15:00+00:00,129.985,0.0,0.0,0.2
338,2025-01-04 11:30:00+00:00,129.94,0.0,0.0,0.2
339,2025-01-04 11:45:00+00:00,129.89499999999998,0.0,0.0,0.2
340,2025-01-04 12:00:00+00:00,129.85,0.0,0.0,0.2
341,2025-01-04 12:15:00+00:00,131.4875,0.0,0.0,0.2
342,2025-01-04 12:30:00+00:00,133.125,0.0,0.0,0.2
343,2025-01-04 12:45:00+00:00,134.7625,0.0,0.0,0.2
344,2025-01-04 13:00:00+00:00,136.4,0.0,0.0,0.2
345,2025-01-04 13:15:00+00:00,136.99,0.0,0.0,0.2
346,2025-01-04 13:30:00+00:00,137.57999999999998,0.0,0.0,0.2
347,2025-01-04 13:45:00+00:00,138.17,0.0,0.0,0.2
348,2025-01-04 14:00:00+00:00,138.76,0.0,0.0,0.2
349,2025-01-04 14:15:00+00:00,139.37,0.0,0.0,0.2
350,2025-01-04 14:30:00+00:00,139.98,0.0,0.0,0.2
351,2025-01-04 14:45:00+00:00,140.58999999999995,0.0,0.0,0.2
352,2025-01-04 15:00:00+00:00,141.2,0.0,0.0,0.2
353,2025-01-04 15:15:00+00:00,143.3575,0.0,0.0,0.2
354,2025-01-04 15:30:00+00:00,145.515,0.0,0.0,0.2
355,2025-01-04 15:45:00+00:00,147.6725,0.0,0.0,0.2
356,2025-01-04 16:00:00+00:00,149.83,0.0,-0.0,0.2
357,2025-01-04 16:15:00+00:00,148.41500000000002,0.0,0.0,0.2
358,2025-01-04 16:30:00+00:00,147.0,0.0,0.0,0.2
359,2025-01-04 16:45:00+00:00,145.58499999999998,0.0,0.0,0.2
360,2025-01-04 17:00:00+00:00,144.17,0.0,-0.0,0.2
361,2025-01-04 17:15:00+00:00,142.7225,0.0,0.0,0.2
362,2025-01-04 17:30:00+00:00,141.27499999999998,0.0,0.0,0.2
363,2025-01-04 17:45:00+00:00,139.8275,0.0,0.0,0.2
364,2025-01-04 18:00:00+00:00,138.38,0.0,0.0,0.2
365,2025-01-04 18:15:00+00:00,136.2175,0.0,0.0,0.2
366,2025-01-04 18:30:00+00:00,134.055,0.0,0.0,0.2
367,2025-01-04 18:45:00+00:00,131.89249999999998,0.0,0.0,0.2
368,2025-01-04 19:00:00+00:00,129.73,0.0,0.0,0.2
369,2025-01-04 19:15:00+00:00,128.065,0.0,0.0,0.2
370,2025-01-04 19:30:00+00:00,126.4,0.0,0.0,0.2
371,2025-01-04 19:45:00+00:00,124.735,0.0,0.0,0.2
372,2025-01-04 20:00:00+00:00,123.07,0.0,0.0,0.2
373,2025-01-04 20:15:00+00:00,121.9375,0.0,0.0,0.2
374,2025-01-04 20:30:00+00:00,120.805,0.0,0.0,0.2
375,2025-01-04 20:45:00+00:00,119.6725,0.0,0.0,0.2
376,2025-01-04 21:00:00+00:00,118.54,0.0,0.0,0.2
377,2025-01-04 21:15:00+00:00,116.3075,0.0,0.0,0.2
